	Unnamed: 0	round	batch	sent_id	sentence	worker_0	worker_1	worker_2	worker_3	worker_4	worker_5	worker_6	worker_7	disagree	agree	neutral	guid	in_held_out_test	stance	stance_id
986	986	3	4	t1	The human impact on the atmosphere is just too small to have a major effect on global temperatures.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9975571830421324	0.0011401802594479	0.0013026366984197	3_4_t1	False	disagree	0
987	987	3	4	t10	Devout Americans are generally less likely to be concerned about global warming than their nonreligious peers.	neutral	neutral	neutral	neutral	neutral	disagrees	neutral	neutral	0.0219289386553396	0.0026420406411252	0.9754290207035352	3_4_t10	False	neutral	1
988	988	3	4	t11	The margins around Antarctica experience surface melting today .	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008334324430614	0.0011502697633819	0.9980162977935566	3_4_t11	False	neutral	1
989	989	3	4	t12	The United States is committed to cutting its carbon footprint.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008437837202926	0.0011828453469411	0.9979733709327662	3_4_t12	False	neutral	1
990	990	3	4	t13	Hurricane surges are more likely caused by global warming.	agrees	agrees	agrees	neutral	agrees	agrees	agrees	neutral	0.0029525192242554	0.8669068329748919	0.1301406478008526	3_4_t13	False	agree	2
991	991	3	4	t14	The planet’s remaining fossil fuels must be kept in the ground.	neutral	neutral	neutral	agrees	neutral	neutral	neutral	agrees	0.002877861913978	0.1257513361993238	0.871370801886698	3_4_t14	False	neutral	1
992	992	3	4	t15	Global warming spells bad news for polar bears and other creatures that depend on Arctic sea ice.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0009517830339697	0.9976157009955744	0.0014325159704556	3_4_t15	False	agree	2
994	994	3	4	t17	The human impact on the climate is small, future climate conditions can not be predicted, and the effects of modest global warming are more likely to be positive than negative.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9975811002141112	0.0011229860802891	0.0012959137055995	3_4_t17	False	disagree	0
995	995	3	4	t18	I was surprised to learn that shortage of good climate scientists is a global problem.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0009048233025916	0.0012410730589116	0.9978541036384968	3_4_t18	False	neutral	1
996	996	3	4	t19	If Brazil returned to its past rates of deforestation, that would be a real hit on global emissions.	agrees	neutral	neutral	agrees	neutral	neutral	neutral	neutral	0.0028767076095071	0.1121489346721936	0.884974357718299	3_4_t19	False	neutral	1
998	998	3	4	t20	We can avoid the worst consequences of global warming--more intense droughts, more frequent heat waves, rising sea levels--if we start cutting emissions from cars, power plants and other activity now.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.000959037649736	0.9975879896671368	0.001452972683127	3_4_t20	False	agree	2
999	999	3	4	t21	The impact of global warming is headed straight for your freezer.	agrees	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	0.0295323496554338	0.0543952190674297	0.9160724312771364	3_4_t21	False	neutral	1
1000	1000	3	4	t22	That global warming constitutes a fraud is a hoot.	disagrees	neutral	agrees	agrees	agrees	disagrees	agrees	agrees	0.1576275324865702	0.761355838554855	0.0810166289585748	3_4_t22	False	agree	2
1001	1001	3	4	t23	The difference in the sea level rise of the rate of warming between 1.5 and 2 degrees [ celsius ] would literally be life or death for them.	neutral	agrees	agrees	agrees	agrees	agrees	neutral	agrees	0.002997196155374	0.8409200237821934	0.1560827800624325	3_4_t23	False	agree	2
1002	1002	3	4	t24	Humans are exacerbating global climate change.	agrees	agrees	agrees	agrees	agrees	disagrees	neutral	agrees	0.0332322967002341	0.9116704670677692	0.0550972362319964	3_4_t24	False	agree	2
1003	1003	3	4	t25	Dealing with global warming is an international responsibility.	agrees	neutral	agrees	neutral	agrees	agrees	neutral	agrees	0.0033779825435193	0.7129988837331062	0.2836231337233744	3_4_t25	False	agree	2
1004	1004	3	4	t26	On a global basis, Professor Holloway notes, 1 in 8 deaths each year are caused by air pollution.	neutral	neutral	neutral	neutral	neutral	agrees	neutral	neutral	0.001891855457465	0.0236948664914402	0.9744132780510948	3_4_t26	False	neutral	1
1005	1005	3	4	t27	Not often a scientist is prepared to call bull on the way the left-wing press routinely hypes up global warming scares.	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	disagrees	0.9783129765406569	0.0022306827540504	0.0194563407052927	3_4_t27	False	disagree	0
1006	1006	3	4	t28	The magnitude of the dryness is well beyond what global warming would be able to do so far.	agrees	disagrees	disagrees	neutral	neutral	disagrees	agrees	neutral	0.4060440187859062	0.208544579688948	0.3854114015251458	3_4_t28	False	disagree	0
1007	1007	3	4	t29	A nuclear war could plunge the world into a deadly ice age.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008279140596043	0.0012001200553868	0.9979719658850088	3_4_t29	False	neutral	1
1008	1008	3	4	t3	This is an area of the world where temperatures are rising very rapidly and the ice shelves are responding.	agrees	neutral	neutral	agrees	neutral	agrees	neutral	agrees	0.0035386636170479	0.4142573761387008	0.5822039602442514	3_4_t3	False	neutral	1
1009	1009	3	4	t30	Last ice age is so cold that even Antarctica&apos;s emperor penguins had trouble with the chill.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008844477955569	0.001236684593828	0.9978788676106152	3_4_t30	False	neutral	1
1010	1010	3	4	t31	People in India and Latin America more worried about global warming than those in developed nations.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008371448213912	0.0011878979010401	0.9979749572775686	3_4_t31	False	neutral	1
1011	1011	3	4	t32	Among the clearest: Sea surface temperatures are higher.	neutral	neutral	neutral	neutral	neutral	agrees	neutral	neutral	0.0018094744968961	0.0231165671471633	0.9750739583559404	3_4_t32	False	neutral	1
1012	1012	3	4	t33	Global warming is caused mostly by human carbon emissions.	agrees	agrees	neutral	agrees	agrees	agrees	neutral	agrees	0.0031212264496544	0.8184958250767107	0.1783829484736347	3_4_t33	False	agree	2
1013	1013	3	4	t34	We must address global warming by weaning our state off of fossil fuels.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0009978816798309	0.9974684848919204	0.0015336334282485	3_4_t34	False	agree	2
1014	1014	3	4	t35	There is a pause in global climate change between the years 1995 and 2010.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008484415157758	0.001160498195819	0.9979910602884052	3_4_t35	False	neutral	1
1015	1015	3	4	t36	We are seeing more extremes: more substantial droughts, followed by substantial floods.	neutral	agrees	neutral	agrees	agrees	agrees	agrees	neutral	0.0034717370632486	0.6281000701355529	0.3684281928011984	3_4_t36	False	agree	2
1016	1016	3	4	t37	Because of a warming climate, we could see more of these wetter atmospheric events that drench the ground, sparking floods and mudslides.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0009553571527373	0.997583071528378	0.0014615713188846	3_4_t37	False	agree	2
1017	1017	3	4	t38	Plants absorb carbon dioxide, a major greenhouse gas, as part of photosynthesis.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008866579674571	0.0012109287139027	0.9979024133186402	3_4_t38	False	neutral	1
1018	1018	3	4	t39	So, ironically you might have some really cold days in the Midwest despite global warming.	neutral	disagrees	neutral	agrees	neutral	neutral	neutral	neutral	0.0617748420116838	0.0323683655587473	0.9058567924295688	3_4_t39	False	neutral	1
1019	1019	3	4	t4	Following intense melt episodes, the ice melt can pond in crevasses and form lakes that destabilize ice shelves in a process.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008638931248324	0.0012022947512835	0.997933812123884	3_4_t4	False	neutral	1
1020	1020	3	4	t5	The IPCC is taking a huge credibility hit over the hiatus and its pronouncement that it is 95 percent certain that human activity is responsible for most global warming.	neutral	neutral	neutral	neutral	disagrees	disagrees	neutral	neutral	0.1447378037094943	0.0039992429864653	0.8512629533040402	3_4_t5	False	neutral	1
1021	1021	3	4	t6	Such problems will be vastly worse if global temperatures continue to rise.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0009642617841033	0.9975634458959068	0.0014722923199899	3_4_t6	False	agree	2
1022	1022	3	4	t7	If you've been hearing that extreme cold spells, like the one we're having in the United States now, disproves global warming, don't believe it.	agrees	agrees	agrees	agrees	agrees	disagrees	agrees	agrees	0.0227368071108285	0.9742653932047092	0.0029977996844623	3_4_t7	False	agree	2
1023	1023	3	4	t8	Pricing carbon obviously adds a cost to our production and our products.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008531927887426	0.0011896044519964	0.9979572027592608	3_4_t8	False	neutral	1
1024	1024	3	4	t9	I agree with the consensus view that combustion of fossil fuels is a leading cause for increased concentrations of greenhouse gases in the atmosphere.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0009515204012106	0.997565690456984	0.0014827891418054	3_4_t9	False	agree	2
1030	1030	3	5	t0	Global temperatures had not risen in the past decade.	neutral	neutral	neutral	neutral	neutral	disagrees	disagrees	disagrees	0.3863145346440954	0.0041872921867788	0.6094981731691257	3_5_t0	False	neutral	1
1032	1032	3	5	t10	Coastlines around the world hold enormous ecological value, both as habitats for species that can live nowhere else and as a buffer for surging seas during storm events.	agrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0017324038898114	0.0128115496103371	0.9854560464998512	3_5_t10	False	neutral	1
1033	1033	3	5	t11	Climate change may or may not bear responsibility for the flood on last night.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.000855888241792	0.0009888888404853	0.9981552229177226	3_5_t11	False	neutral	1
1034	1034	3	5	t12	Global warming effects will never occur, the lowest rate since 2000.	neutral	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9811360741302584	0.0014722838102615	0.01739164205948	3_5_t12	False	disagree	0
1035	1035	3	5	t13	Bringing up climate change derails discussions of community-based solutions for problems like flooding and the resulting problems of transportation and public health.	disagrees	neutral	neutral	disagrees	disagrees	neutral	neutral	disagrees	0.7078492211381403	0.0038462741069813	0.2883045047548784	3_5_t13	False	disagree	0
1036	1036	3	5	t14	A global reduction in HFCs could prevent 0.5 degrees Celsius in warming over the next century.	neutral	neutral	neutral	neutral	neutral	agrees	neutral	neutral	0.0019008683424132	0.0163018649054008	0.981797266752186	3_5_t14	False	neutral	1
1037	1037	3	5	t15	Fewer than half of Americans believe human activity is responsible for most global warming.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008540688692211	0.0010270582759051	0.9981188728548736	3_5_t15	False	neutral	1
1039	1039	3	5	t17	Thousands more homes are damaged by Florence because of rising seas.	agrees	neutral	neutral	agrees	neutral	neutral	agrees	neutral	0.0041429548568276	0.3784104579882071	0.6174465871549654	3_5_t17	False	neutral	1
1041	1041	3	5	t19	Carbon trading actually delays the crucial process of big polluters reducing their emissions.	neutral	neutral	neutral	agrees	neutral	neutral	agrees	neutral	0.0038035320817972	0.2389917153779919	0.7572047525402108	3_5_t19	False	neutral	1
1042	1042	3	5	t2	Just to give you one last quick example, scientists have documented already the deep oceans are warming, the glaciers are melting.	agrees	agrees	neutral	agrees	neutral	agrees	neutral	agrees	0.0038185629784414	0.6858967730197346	0.310284664001824	3_5_t2	False	agree	2
1043	1043	3	5	t20	The powerful of the world ignore the immense devastation wrought by pollution in favor of an ideologically driven crusade against global warming.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0006349497790524	0.9988333117941756	0.0005317384267718	3_5_t20	False	agree	2
1044	1044	3	5	t21	A study recently that concludes children are detrimental to the environment because they contribute to global warming.	agrees	neutral	agrees	neutral	neutral	neutral	agrees	disagrees	0.0950793129736336	0.3743831418288045	0.5305375451975617	3_5_t21	False	neutral	1
1045	1045	3	5	t22	The United States ratified the United Nations Framework Convention on Climate Change and participates actively in global climate diplomacy.	neutral	neutral	neutral	neutral	neutral	agrees	neutral	neutral	0.0018150808570824	0.0160897070575927	0.9820952120853246	3_5_t22	False	neutral	1
1046	1046	3	5	t23	Australia would have been better off keeping the ill-fated carbon pricing scheme introduced by the Gillard government in 2010.	disagrees	neutral	neutral	agrees	neutral	agrees	neutral	agrees	0.0319639362775175	0.46609172380154	0.5019443399209423	3_5_t23	False	neutral	1
1047	1047	3	5	t24	If we allow the Environmental Protection Agency to ignore the will of Congress and move forward with the Environmental Protection Agency global warming regulatory agenda, I believe this economic hole will only crater further.	neutral	agrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.953390618247426	0.0121915472439723	0.0344178345086016	3_5_t24	False	disagree	0
1049	1049	3	5	t26	But a global threat warrants a global response.	neutral	neutral	agrees	agrees	neutral	agrees	agrees	agrees	0.003106924337712	0.8546972678048933	0.1421958078573946	3_5_t26	False	agree	2
1050	1050	3	5	t27	Antarctica is not currently contributing to sea level rise, but is taking 0.23 millimeters per year away.	agrees	neutral	neutral	neutral	neutral	neutral	neutral	disagrees	0.0661249249619009	0.0231759015068422	0.9106991735312568	3_5_t27	False	neutral	1
1052	1052	3	5	t29	Climate change is a global catastrophe that’s unfolding before our very eyes in slow motion.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	agrees	0.0012190391377782	0.9936713682387992	0.0051095926234229	3_5_t29	False	agree	2
1053	1053	3	5	t3	More clarity is needed on what the targets really mean for global warming.	neutral	neutral	disagrees	neutral	disagrees	neutral	neutral	disagrees	0.4679428405744973	0.0042185214154982	0.5278386380100045	3_5_t3	False	neutral	1
1054	1054	3	5	t30	Global warming alarmists are the equivalent of the flat-Earthers.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.999290393459107	0.0004227839524476	0.0002868225884453	3_5_t30	False	disagree	0
1055	1055	3	5	t31	If we reach a certain point in the warming the warming, what we’ll end up with is a vicious cycle, where the warming causes additional permafrost melt, which causes additional CO2 to be released to the atmosphere, which causes additional warming, which creates this vicious cycle.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0006330415109327	0.9988311152449691	0.0005358432440981	3_5_t31	False	agree	2
1056	1056	3	5	t32	In fact, the earth has been warming very gradually for 300 years, since the Little Ice Age ended, and that is long before heavy use of fossil fuels.	agrees	agrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.9505758460605256	0.0377843648466832	0.0116397890927912	3_5_t32	False	disagree	0
1057	1057	3	5	t33	Then there’s the evidence that higher concentrations of carbon dioxide (which is a plant food after all) are actually greening the planet and helping to lift agricultural yields.	agrees	neutral	neutral	disagrees	disagrees	neutral	disagrees	disagrees	0.8545786798521278	0.0223430639390033	0.1230782562088688	3_5_t33	False	disagree	0
1058	1058	3	5	t34	"There are a ""tremendous number of factors"" influencing global climate, and outlandish predictions almost always turn out to be false."	disagrees	neutral	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.977856002458272	0.0015741435520141	0.0205698539897135	3_5_t34	False	disagree	0
1059	1059	3	5	t35	Even minor increases in sea level could have severe consequences around the world.	agrees	neutral	neutral	agrees	agrees	agrees	agrees	agrees	0.0022203746877968	0.9542535878502167	0.0435260374619864	3_5_t35	False	agree	2
1060	1060	3	5	t36	Human impact on the global climate is small.	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	0.9884292486373176	0.0012713885293897	0.0102993628332924	3_5_t36	False	disagree	0
1061	1061	3	5	t37	Global warming is under way.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	agrees	0.001216521684163	0.993694063579196	0.0050894147366407	3_5_t37	False	agree	2
1063	1063	3	5	t39	Even if we manage to keep the rise in global temperatures to 2C, major climatic events such as heatwaves will continue to have unprecedented effects on our environment.	agrees	neutral	agrees	agrees	agrees	agrees	disagrees	agrees	0.048939047933939	0.9410660174544077	0.0099949346116534	3_5_t39	False	agree	2
1065	1065	3	5	t5	Temperature readings from the Arctic and Antarctic used to estimate the effects of global warming are nothing more than guesswork.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.999291231980964	0.0004155620371127	0.0002932059819233	3_5_t5	False	disagree	0
1066	1066	3	5	t6	We should have unbiased studies that examine ALL of the data to determine whether global warming is myth or reality.	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	0.0651691934906334	0.0030546567779119	0.9317761497314544	3_5_t6	False	neutral	1
1067	1067	3	5	t7	Sea levels have not risen by as much as previously predicted.	disagrees	neutral	disagrees	neutral	neutral	neutral	disagrees	disagrees	0.6075769986517691	0.0040734466303784	0.3883495547178525	3_5_t7	False	disagree	0
1068	1068	3	5	t8	To strip its $3.5 billion endowment fund of fossil fuel investments would needlessly cost the school money.	neutral	neutral	neutral	neutral	disagrees	neutral	neutral	disagrees	0.2439319196551911	0.0040364750631492	0.7520316052816596	3_5_t8	False	neutral	1
1069	1069	3	5	t9	Methane can be much easier and less expensive to contain than carbon dioxide emissions.	neutral	neutral	neutral	neutral	neutral	neutral	agrees	neutral	0.0024331367076737	0.0431438374151954	0.9544230258771308	3_5_t9	False	neutral	1
1075	1075	3	6	t0	Fossil fuel methane emissions are greater than what we previously thought.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0005540245764071	0.0007749779535391	0.9986709974700536	3_6_t0	False	neutral	1
1076	1076	3	6	t1	The e-mail messages showed scientists using faulty data to support the notion of manmade global warming.	disagrees	disagrees	disagrees	agrees	neutral	neutral	disagrees	disagrees	0.9410323133229176	0.008359342385482	0.0506083442916004	3_6_t1	False	disagree	0
1077	1077	3	6	t10	The real Arctic environmental worries are oil spills and similar disasters.	neutral	neutral	neutral	disagrees	neutral	neutral	disagrees	disagrees	0.2308749358714488	0.0039985608562489	0.7651265032723022	3_6_t10	False	neutral	1
1078	1078	3	6	t11	Brussels survived this week’s terrorist attacks, but it may not survive climate change (much of the city is less than 100 feet above sea level).	agrees	agrees	agrees	neutral	neutral	agrees	agrees	agrees	0.0014851435809934	0.9788345779767788	0.0196802784422275	3_6_t11	False	agree	2
1079	1079	3	6	t12	There has been no increase in global temperature for 18 years.	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	0.9907083359986422	0.0014837368860537	0.0078079271153042	3_6_t12	False	disagree	0
1080	1080	3	6	t13	We need to get rid of fossil fuel subsidies now.	neutral	agrees	neutral	disagrees	neutral	neutral	agrees	neutral	0.0086288970427063	0.1574871659399955	0.833883937017298	3_6_t13	False	neutral	1
1081	1081	3	6	t14	There is a coming transition from fossil fuels to renewables, but are reluctant to speak about it because it’s tied to climate change.	neutral	neutral	neutral	disagrees	neutral	agrees	agrees	agrees	0.0108804600439549	0.3586484351395058	0.6304711048165391	3_6_t14	False	neutral	1
1082	1082	3	6	t15	It’s important to keep in mind that there are natural short-term variations in global temperature that happen right alongside human-induced warming.	agrees	neutral	neutral	agrees	neutral	neutral	agrees	disagrees	0.0886920516632583	0.3613896642671017	0.5499182840696397	3_6_t15	False	neutral	1
1083	1083	3	6	t16	Old forests are particularly successful as carbon sinks, with those in the Pacific Northwest, Canada, and Russia taking in up to 0.4 gigatons of carbon annually.	neutral	neutral	neutral	neutral	neutral	agrees	neutral	neutral	0.001238860058385	0.0131850987399273	0.9855760412016876	3_6_t16	False	neutral	1
1084	1084	3	6	t17	"The disputed ""climate hiatus"", the period in which global surface air temperatures had risen more slowly than models had predicted, is over, with the last three years each being the hottest on record at the time."	agrees	agrees	neutral	agrees	agrees	disagrees	agrees	agrees	0.0228539964013783	0.9329008438685404	0.0442451597300811	3_6_t17	False	agree	2
1086	1086	3	6	t19	Global warming is pure crap, a punchline to punctuate the occasional warm day in January.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9987823063620136	0.0006687268917192	0.0005489667462672	3_6_t19	False	disagree	0
1087	1087	3	6	t2	As climate change contributes to rising sea levels and extreme weather, at least one in four people will live in a country with chronic or recurring shortages of fresh water by 2050.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005574023100267	0.9987829767242894	0.0006596209656839	3_6_t2	False	agree	2
1088	1088	3	6	t20	The challenge moving forward will be getting countries to more deeply cut their carbon pollution.	agrees	neutral	agrees	agrees	agrees	neutral	agrees	neutral	0.0030528932127789	0.6979711755923897	0.2989759311948314	3_6_t20	False	agree	2
1089	1089	3	6	t21	It's a bit of a chicken-egg thing: we have less ice because it’s warm, but it’s really warm, so we have less ice.	agrees	neutral	neutral	agrees	neutral	neutral	disagrees	neutral	0.0495886873880342	0.1302763629441758	0.8201349496677899	3_6_t21	False	neutral	1
1090	1090	3	6	t22	"64 percent of US adults are worried a ""great deal"" or ""fair amount"" about global warming – an eight-year high."	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0005515308196422	0.0007964446443645	0.9986520245359932	3_6_t22	False	neutral	1
1091	1091	3	6	t23	Climate deniers can still call global warming a hoax when looking at hotter temperatures, dying forests and increasing wildfires.	agrees	agrees	agrees	disagrees	agrees	agrees	agrees	agrees	0.002730865042679	0.9962825270474942	0.0009866079098268	3_6_t23	False	agree	2
1092	1092	3	6	t24	The meltdown results from the complex interaction of players including emissions-driven climate change, warm air and water, and shrinking ice area.	neutral	agrees	neutral	neutral	neutral	agrees	agrees	neutral	0.0031864855436626	0.2860853606981383	0.7107281537581991	3_6_t24	False	neutral	1
1093	1093	3	6	t25	Global warming has ceased and that if carbon dioxide in the atmosphere are doubled, then plants would love it.	disagrees	disagrees	disagrees	agrees	neutral	disagrees	disagrees	disagrees	0.9843666611781532	0.0055574722423021	0.0100758665795448	3_6_t25	False	disagree	0
1094	1094	3	6	t26	State-of-the-art global climate models do not capture this characteristic of hydroclimate variability, suggesting that the models underestimate the risk of future persistent droughts.	agrees	agrees	neutral	disagrees	neutral	disagrees	agrees	agrees	0.0551301433051842	0.8163150709210749	0.1285547857737407	3_6_t26	False	agree	2
1095	1095	3	6	t27	China passed the United States in 2007 as the world’s largest emitter of carbon dioxide.	neutral	neutral	neutral	agrees	neutral	neutral	neutral	neutral	0.0008659673435776	0.0033721838640614	0.9957618487923608	3_6_t27	False	neutral	1
1096	1096	3	6	t28	Somewhere between 90% and 100% of active climate scientists agree that global warming is real and human-caused.	neutral	neutral	agrees	agrees	agrees	agrees	agrees	agrees	0.0027167484104551	0.821022147910138	0.1762611036794069	3_6_t28	False	agree	2
1097	1097	3	6	t29	We will not be imposing a carbon tax and we will not be imposing an emissions trading scheme.	neutral	disagrees	neutral	neutral	neutral	neutral	disagrees	neutral	0.1367137207084049	0.0034373330423335	0.8598489462492616	3_6_t29	False	neutral	1
1098	1098	3	6	t3	All that our world leaders need is a little more common sense, in order to avoid the nonsense of seeking a globally-binding treaty to reduce CO2 emissions.	disagrees	neutral	disagrees	agrees	agrees	neutral	disagrees	disagrees	0.8323661912353291	0.0525833803353994	0.1150504284292716	3_6_t3	False	disagree	0
1099	1099	3	6	t30	Global warming is caused due to human activity, and only 44 percent believe it to be a “very serious problem” versus 90 percent of Brazilians, 68 percent of the French and 65 percent of the Japanese population.	agrees	neutral	neutral	agrees	neutral	agrees	agrees	agrees	0.0030644535549698	0.7304572708195187	0.2664782756255114	3_6_t30	False	agree	2
1100	1100	3	6	t31	The rising level of carbon dioxide in the earth’s atmosphere is currently net beneficial for both humanity and the biosphere generally.	disagrees	agrees	disagrees	neutral	neutral	agrees	disagrees	disagrees	0.8241020193574253	0.1381687086109406	0.0377292720316339	3_6_t31	False	disagree	0
1101	1101	3	6	t32	Is increasingly necessary if the world wants to avoid the most severe repercussions of global warming.	agrees	agrees	agrees	neutral	agrees	agrees	agrees	agrees	0.0008265351555215	0.99657849856194	0.0025949662825385	3_6_t32	False	agree	2
1102	1102	3	6	t33	Fracking wells leak massive quantities of methane gas, which is eighty-six times more potent than carbon dioxide at trapping heat over a twenty-year span.	agrees	neutral	neutral	neutral	neutral	agrees	agrees	neutral	0.0031960589527311	0.3479282202838386	0.6488757207634303	3_6_t33	False	neutral	1
1103	1103	3	6	t34	If you're a believer in the Bible, one would have to say the Great Flood is an example of climate change and that certainly is n't because mankind had overdeveloped hydrocarbon energy.	disagrees	disagrees	disagrees	neutral	disagrees	neutral	disagrees	agrees	0.8942574836799947	0.0660676070740659	0.0396749092459394	3_6_t34	False	disagree	0
1104	1104	3	6	t35	Climate catastrophism produces a level of obsession with reducing carbon footprints that is otherwise reserved for reducing waistlines.	disagrees	disagrees	disagrees	disagrees	agrees	disagrees	disagrees	neutral	0.9338178255142752	0.020765986420536	0.0454161880651887	3_6_t35	False	disagree	0
1105	1105	3	6	t36	U.s. emissions of global warming gases will increase by 43 percent over the next eighteen years.	agrees	neutral	neutral	agrees	agrees	neutral	agrees	agrees	0.0030105941034196	0.7145208798517335	0.2824685260448468	3_6_t36	False	agree	2
1106	1106	3	6	t37	You can’t run the machine called America without fossil fuels and nuclear energy or the millions of jobs this deal seeks to eliminate.	neutral	disagrees	neutral	disagrees	neutral	neutral	disagrees	neutral	0.1939700403942464	0.0038704866137566	0.802159472991997	3_6_t37	False	neutral	1
1107	1107	3	6	t38	Major dams in California are five times more likely to flood this century than the last one due to global warming.	agrees	agrees	agrees	neutral	neutral	neutral	agrees	agrees	0.0021432515135704	0.922511316760618	0.0753454317258114	3_6_t38	False	agree	2
1108	1108	3	6	t39	Global warming does not make more hurricanes.	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	0.990641915432082	0.0014956620251073	0.0078624225428105	3_6_t39	False	disagree	0
1109	1109	3	6	t4	So it is our moral responsibility to really do the maximum to mitigate the effects of carbon emissions.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005480153794299	0.9988317667868492	0.0006202178337209	3_6_t4	False	agree	2
1110	1110	3	6	t5	Last month had been the hottest September on record, and in fact took the biggest leap above the previous September that any month has displayed since 1880, when tracking began at a global scale.	agrees	neutral	neutral	agrees	neutral	agrees	neutral	agrees	0.0033479921989181	0.4832272325154571	0.5134247752856249	3_6_t5	False	neutral	1
1111	1111	3	6	t6	In California alone, rising sea levels could threaten $100 billion in infrastructure and imperil half a million people.	neutral	agrees	agrees	neutral	neutral	agrees	agrees	agrees	0.002704658198267	0.8334949262229976	0.1638004155787353	3_6_t6	False	agree	2
1112	1112	3	6	t7	Global warming has made next to no difference to Britain’s climate.	disagrees	neutral	disagrees	neutral	disagrees	disagrees	disagrees	disagrees	0.9566778736497858	0.0024716599891013	0.0408504663611125	3_6_t7	False	disagree	0
1113	1113	3	6	t8	"Evidence of the climate 's warming ""is unequivocal"" based on observed increases in the world's average air and ocean temperatures, the widespread melting of snow and ice and a rising global average sea level."	agrees	agrees	agrees	agrees	agrees	disagrees	agrees	agrees	0.0118690756873788	0.9866947036223456	0.0014362206902757	3_6_t8	False	agree	2
1114	1114	3	6	t9	Global warming isn't happening.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.99876470742025	0.000680657256898	0.000554635322852	3_6_t9	False	disagree	0
1120	1120	3	7	t0	A global price on carbon is politically and economically unlikely, but individual nations have already implemented and may continue to implement such systems to meet their climate goals.	neutral	agrees	neutral	neutral	neutral	neutral	neutral	neutral	0.0028813731147651	0.0540205497408805	0.9430980771443545	3_7_t0	False	neutral	1
1121	1121	3	7	t1	Increased revenue from a carbon tax can be used to alleviate other tax burdens.	neutral	neutral	agrees	neutral	neutral	neutral	neutral	neutral	0.0029554921192899	0.0650292974629887	0.9320152104177212	3_7_t1	False	neutral	1
1122	1122	3	7	t10	If global temperatures are allowed to rise to 2 degrees Celsius, “virtually all” coral reefs will be lost.	neutral	agrees	agrees	neutral	agrees	agrees	agrees	agrees	0.0012199825862341	0.9919166578999776	0.0068633595137882	3_7_t10	False	agree	2
1123	1123	3	7	t11	The reality of sea level rise forced everyone to come up with a plan, including trusted local business leaders and Republican politicians.	neutral	neutral	neutral	agrees	agrees	neutral	agrees	agrees	0.0045003200524286	0.6082208122189077	0.3872788677286637	3_7_t11	False	agree	2
